ID,T_NEA,T_NEB,T_NEC,T_SEA,T_SEB,T_SEC,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,foldChange,log10padj,NL_SL,NL_SL_foldChange,NL_SL_padj,NX_SX,NX_SX_foldChange,NX_SX_padj
WBGene00003987,61.10487346915,43.9036439424193,55.6200941322578,181.566785582096,255.964717451638,327.804952792935,154.327511228416,2.24996214923241,0.372622247852478,34.3381818120542,4.632045784690871e-09,1.74755403016569e-07,4.75670366076952,6.75756938803431,True,2.29269279831573,0.0001284573034422,True,5.02233490420289,5.72834579196409e-08
WBGene00003991,244.4194938766,251.448142579311,227.359332154668,495.342395617174,492.940954380157,551.16224905871,377.112094611103,1.09105822331089,0.2047825166923,27.9446789122275,1.2483376757061e-07,2.70516227758769e-06,2.13030237835487,5.56780667726833,False,,,True,2.05790130513928,0.0002033468124157
WBGene00003995,426.55902056349,341.91625736975,164.908700146519,2660.92294015703,1660.35273694149,1751.50685560931,1167.6944184646,2.7028897133507,0.45388284889532,31.3618267268402,2.14150222339936e-08,6.04929236832422e-07,6.51104772527618,6.21829542510061,False,,,True,6.12680141774368,7.78319331161465e-34
WBGene00004002,16.4513120878481,17.2953748864076,20.4916136276739,39.6626473358947,70.637147546001,72.3099160572651,39.4746685901817,1.7484142662602,0.464249723063735,14.0347575470245,0.0001794625440682,0.0006625913766117,3.35989061743047,3.17875422060363,False,,,True,2.54460092339039,4.58117767337579e-05
WBGene00004003,279.672305493418,210.205325542492,147.344459894227,1985.7765432838,2491.28864463315,2438.45105815333,1258.7897228334,3.44162766133287,0.336165827313392,87.8687031931828,6.99467048958389e-21,4.3395453841118395e-18,10.8650857934383,17.3625557653062,False,,,True,2.92172315969116,4.97458877108775e-06
WBGene00004005,96.3576850859674,131.710931827258,122.949681766044,315.538394361118,353.185737730005,439.483600925823,243.204338616036,1.65936780845796,0.292580592151301,30.9895463835372,2.59421919085559e-08,7.15910472257365e-07,3.1587807607658,6.14514128472517,True,2.07577035314085,0.0003673829289215,True,3.5762480654076,3.97669813914473e-06
WBGene00004006,38.7780927784991,23.9474421504105,43.9106006307299,156.006412854519,107.854569371313,92.3960038509499,77.1488536060703,1.73002165894848,0.422778953125227,16.2695722774071,5.4939130430325e-05,0.0002781999316319,3.31732798539514,3.55564298107253,False,,,True,3.50674743696392,1.61611807320968e-07
WBGene00004007,49.3539362635443,59.8686053760263,46.8379740061118,174.515648277937,110.892726255012,138.192284020551,96.6101956998638,1.44365014386901,0.343682417538177,17.2834448948288,3.21979874756584e-05,0.0001868844380473,2.72008200006921,3.72842686101566,False,,,True,2.83146603458774,3.7044184551255e-05
WBGene00004020,350.177928727052,447.018920140997,470.331322311373,2004.28577870721,1703.6464725342,1651.07641664089,1104.42280651029,2.07952131254932,0.245353491722529,66.8831667305742,2.88084367748126e-16,7.42415576022901e-14,4.22666951699175,13.1293529251111,True,2.24421669528836,4.14299699162213e-07,False,,
WBGene00004023,148.061808790633,147.675893260865,119.046517265534,445.103042325041,407.872561636586,441.090487949317,284.808385204663,1.64447994890404,0.234538741939402,47.6001129808577,5.2265470854239295e-12,4.45278658526932e-10,3.12635140737983,9.35136811938954,False,,,True,2.89113928248865,2.0953294324241804e-09
WBGene00004026,16.4513120878481,30.5995094144135,28.2979426286926,83.7322554868889,173.934481591766,139.799171044046,78.8024453756091,2.40091982583036,0.475015933950887,24.1104608973468,9.09648014098676e-07,1.2551494138523e-05,5.28139785542417,4.90130457239078,True,4.09603766673728,3.78945290635787e-09,True,4.42004691512998,0.0001409906994815
WBGene00004030,56.4044985869077,42.5732304896187,34.1526893794566,159.531981506599,92.6637849528185,107.66143057415,82.1646025815918,1.43674326455332,0.407617135124284,12.1279324484124,0.0004967216053633,0.001445800801293,2.70709077367853,2.8398915388939,False,,,False,,
WBGene00004033,485.313706591519,578.729851968254,680.126414213749,1128.18196866545,1364.13244078084,1461.4637478685,949.658021681385,1.18021295098282,0.261649061437038,19.8486353149951,8.38225527787028e-06,6.93388435356075e-05,2.26610223703913,4.15902340597775,False,,,False,,
WBGene00004036,260.870805964448,361.872459161759,399.098570177078,474.188983704697,938.790477062981,987.432075937543,570.375562001418,1.23202015910137,0.404727221847932,9.01353570149385,0.0026798749958803,0.0057061886431919,2.34895676469768,2.24365387492516,False,,,True,2.37988816425964,0.0020350334998332
WBGene00004037,123.384840658861,139.693412544061,122.949681766044,466.256454237518,366.097904485725,375.208119986031,265.598402279707,1.64653501782353,0.251801528304459,41.3482064679601,1.27388287703371e-10,7.93264389337978e-09,3.13080795959654,8.10058204131592,False,,,True,2.64725553148208,6.4728755935082e-06
WBGene00004038,243.24440015604,357.881218803357,356.163760671475,606.397808157679,697.257004808913,741.578361342841,500.420425656718,1.09523899212988,0.279337249437685,15.0640784235704,0.000103922218637,0.0004416035221687,2.13648470983396,3.3549674713922,False,,,True,2.20676265086394,0.00061291618155
WBGene00004045,99.8829662476491,107.763489676847,102.45806813837,169.227295299818,237.735776149444,303.701647440514,170.128207158774,1.19744349357202,0.337187302254383,12.3609307440504,0.0004384120746871,0.0013020994083483,2.29332924701179,2.88535585843366,False,,,True,2.86737906706406,0.0003593640302601
WBGene00004048,82.2565604392404,74.5031533568328,67.3295876337858,126.039079311843,186.846648347486,246.657158106449,130.605364532606,1.32203061893741,0.376103245181168,12.0653600511029,0.0005136738814141,0.0014850795974401,2.50017766695339,2.82825026836522,False,,,False,,
WBGene00004058,265.571180846691,192.909950656085,158.078162270627,731.555495306503,602.31460219332,612.223955951512,427.108891204123,1.65935344394491,0.308447856775211,27.6662141936757,1.4415863966306e-07,3.02986370513918e-06,3.15874930982136,5.51857690728558,False,,,False,,
WBGene00004059,358.403584770976,337.925017011349,375.679583174022,1027.70326208118,721.562259878505,758.450675089537,596.620730334262,1.22526698862237,0.260214545151112,21.6171924545179,3.32854816731736e-06,3.43969303945127e-05,2.33798713062406,4.46348031243449,False,,,False,,
WBGene00004061,139.836152746709,180.93622958088,103.433859263497,500.630748595294,419.265649950457,422.611287179127,294.452321219327,1.66628239076891,0.31730802037906,26.4059047512872,2.76693338219798e-07,4.96856570832611e-06,3.17395657703771,5.30376896234489,False,,,False,,
WBGene00004062,875.44482181763,920.646109338005,1039.21754826061,5090.03974143982,4796.49018013974,5041.60803621488,2960.57440620178,2.39596812677351,0.186696346480439,149.743042853973,1.97298943426167e-34,4.72136371618817e-31,5.26330181756198,30.3259325418587,True,9.06681656882211,1.07726897491324e-44,True,7.62780165578195,1.7566163046880102e-17
WBGene00004076,6473.59130656822,7069.81708818231,5479.06716758996,16634.5142926743,13143.0666788817,15827.8371814236,10771.31561922,1.26157635787458,0.23357051957391,28.2955051874318,1.04137513150573e-07,2.30741730527148e-06,2.39757568486657,5.63687385455246,False,,,False,,
WBGene00004084,0.0,0.0,13.6610757517826,66.1044122264912,163.300932498819,89.9856733157077,55.5086822988002,4.50008961636503,1.21946591755993,10.9719341263266,0.0009250216475152,0.0023631291165971,22.6288225963708,2.62651254874692,True,20.243064083658,8.94169370077687e-20,True,17.4056649106447,5.27902751990008e-08
WBGene00004096,173.913870642966,147.675893260865,119.046517265534,862.001535433445,612.188612065342,686.140759032271,433.494531283404,2.29525871401274,0.29820962839792,54.8024907075121,1.33271767553372e-13,1.77177410975122e-11,4.90842004179068,10.751591648782,False,,,True,2.70664251293356,3.6392459113777702e-09
WBGene00004100,24.6769681317721,22.6170286976099,29.2737337538199,86.3764319759485,104.816412487614,100.430438968424,61.3651690025314,1.92166784448468,0.345575214149934,30.9592676861974,2.63500819973691e-08,7.23590530390048e-07,3.78860792070253,6.14050712537532,False,,,True,3.35309621031188,0.0001049840021002
WBGene00004103,10.5758434850452,10.6433076224047,8.78212012614597,35.2556865207953,42.5341963717855,35.3515145168852,23.8571114405103,1.92421061980974,0.479667382278693,16.5379517845252,4.76860053456608e-05,0.000250004989921,3.79529129669646,3.60205132303373,False,,,False,,
WBGene00004108,136.310871585027,235.483181145704,201.988762901357,345.505727903794,364.578826043876,449.928366578539,288.965956026383,1.01643724822218,0.325479273269098,9.58702689605673,0.0019595699447664,0.0043884562360002,2.02291716922381,2.35768822829939,False,,,True,2.10688154397816,0.0006389401176927
WBGene00004112,2413.64250203143,3158.40153694859,2433.62306606756,4654.632012908,6464.43830929048,7143.41626294605,4378.02561503202,1.18995280616542,0.29121506156143,16.2492435651562,5.553176109834e-05,0.0002804379047809,2.28145279900849,3.55216328626663,False,,,True,2.41174396843796,0.0005230387473566
WBGene00004114,74.0309043953164,133.041345280058,87.8212012614597,174.515648277937,240.773933033143,340.660048980894,175.140513538135,1.36126482114311,0.419773459679782,10.2036932085025,0.0014015967613227,0.0033259877247368,2.56910315934912,2.47807935796944,False,,,True,2.42573157940659,0.0023005919365374
